problem_ID,problem_set_ID,question,kind,filename,q_len
2660,148,"13M.1.sl.TZ1.3 (Mild)\\
  Consider $f(x)=x^2 \sin x$.
  \begin{enumerate}
    \item Find $f'(x)$. [4 marks]
    \item Find the gradient of the curve of $f$ at $x= \frac{\pi}{2}$. [3 marks]
  \end{enumerate}

",question,6-1-P1_Calculus-tangents-daily.tex,208
2661,148,"18M.1.sl.TZ1.7 [7 marks] (Medium)\\
  Consider $f(x)$, $g(x)$ and $h(x)$, for $x \in \mathbb{R}$ where $h(x)=(f \circ g)(x)$.\\
  %Given that $g(3)=7$, $g'(3)=4$ and $f'(7)=−5$, find the gradient of the normal to the curve of $h$ at $x=3$.
  Given that $g(3)=7$, $g'(3)=4$, and $f'(7)=-5$, find the gradient of the normal to the curve of $h$ at $x=3$.

",question,6-1-P1_Calculus-tangents-daily.tex,353
2662,148,"11N.1.sl.TZ0.9 (Spicy)\\
  The following diagram shows the graph of $f(x)=a \sin (b(x-c))+d$, for $2 \leq x \leq 10$.
    \begin{center}
      \begin{tikzpicture}[x=0.6cm, y=0.4cm]
        \draw [thick, ->] (-1,0) -- (12,0) node [below right] {$x$};
        \draw [thick, ->] (0,-5) -- (0,14) node [left] {$y$};
        \foreach \x in {0,5, 10}
        \draw[shift={(\x,0)},color=black] (0pt,-3pt) -- (0pt,0pt) node[below=4pt]  {$\x$};
        \foreach \y in {-5,0,5,10}
        \draw[shift={(0,\y)},color=black] (-3pt,0pt) -- (0pt,0pt) node[left=3pt]  {$\y$};
        \draw[thick, domain=2:10] plot[samples=100](\x, {8*sin(deg(3.14159*(\x-2)/4)) +4});
        \draw [fill] (4,12) circle [radius=0.05cm] node[above] {$P(4,12)$};
        \draw [fill] (8,-4) circle [radius=0.05cm] node[below]{$Q(8,-4)$};
      \end{tikzpicture}
    \end{center}
    There is a maximum point at $P(4,12)$ and a minimum point ast $Q(8, -4)$.
    \begin{enumerate}
      \item Use the graph to write down the value of [3 marks]
        \begin{enumerate}
          \item $a$;
          \item $c$;
          \item $d$.
        \end{enumerate}
      \item Show that $b= \frac{\pi}{4}$. [2 marks]
      \item Find $f'(x)$. [3 marks]
      \item At a point $R$, the gradient is $-2 \pi$. Find the $x$-coordinate of $R$. [6 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents-daily.tex,1326
2663,148,"\newpage
\setcounter{enumi}{0}
",newpage,6-1-P1_Calculus-tangents-daily.tex,31
2664,148,"\subsubsection*{Spiral Review: 6-1 P1 (No Calculator) Calculus Tangents - E}

",section,6-1-P1_Calculus-tangents-daily.tex,78
2665,148,"12N.1.sl.TZ0.4 (Mild)\\
  Part of the graph of $f(x)= ax^3-6x^2$ is shown below.
    \begin{center}
      \begin{tikzpicture}[scale=3]
        \draw [thick, ->] (-0.8,0) -- (1.8,0) node [below] {$x$};
        \draw [thick, ->] (0,-2) -- (0,0.5) node [left] {$y$};
        \draw[thick, domain=-0.45:1.25] plot[samples=100](\x, {5*(\x)^3 - 6*(\x)^2});
        \draw[dashed] (1,0)node[above]{$1$} --(1,-1) node[right]{P};
        \node at (1,-1) {\textbullet};
      \end{tikzpicture}
    \end{center}
    The point $P$ lies on the graph of $f$. At $P$, $x=1$.
    \begin{enumerate}
      \item Find $f'(x)$. [2 marks]
      \item The graph of $f$ has a gradient of 3 at the point $P$. Find the value of $a$. [4 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents-daily.tex,737
2666,148,"17N.1.sl.TZ0.5 (Medium)\\
    Let $f(x)=1+e^{-x}$ and $g(x)=2x+b$, for $x \in \mathbb{R}$, where $b$ is a constant.
    \begin{enumerate}
      \item Find $(g \circ f)(x)$. [2 marks]
      \item Given that $\displaystyle \lim_{x \rightarrow +\infty} (g \circ f)(x) = -3$, find the value of $b$. [4 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents-daily.tex,326
2667,148,"\newpage
",newpage,6-1-P1_Calculus-tangents-daily.tex,9
2668,148,"08M.1.sl.TZ1.8 (Spicy)\\
    Consider $f(x)= \frac{1}{3} x^3+2x^2-5x$. Part of the graph of $f$ is shown below. There is a maximum point at $M$, and a point of inflexion at $N$.
      \begin{center}
        \begin{tikzpicture}[xscale=0.8, yscale=0.15]
          \draw [thick, ->] (-8.3,0) -- (4,0) node [below] {$x$};
          \draw [thick, ->] (0,-4) -- (0,40) node [left] {$y$};
          \draw[thick, domain=-7:3] plot[samples=100](\x, {0.333*(\x)^3 +2*(\x)^2-5*\x});
          \node at (-5,33.333){\textbullet};
          \node at (-5,33.333)[above]{$M$};
          \node at (-2,15.333){\textbullet};
          \node at (-2,15.333)[right]{$N$};
        \end{tikzpicture}
      \end{center}
      \begin{enumerate}
        \item Find $f'(x)$. [3 marks]
        \item Find the x-coordinate of $M$. [4 marks]
        \item Find the x-coordinate of $N$. [3 marks]
        \item The line $L$ is the tangent to the curve of $f$ at $(3,12)$. Find the equation of $L$ in the form $y=ax+b$. [4 marks]
      \end{enumerate}

",question,6-1-P1_Calculus-tangents-daily.tex,1020
2669,148,"16M.1.sl.TZ1.10 (Spicy)\\
    Let $f(x)=\sqrt{4x+5}$, for $x \geq -1.25$.
    \begin{enumerate}
      \item Find $f'(1)$. [4 marks]
      \item Consider another function $g$. Let $R$ be a point on the graph of $g$. The $x$-coordinate of $R$ is 1. The equation of the tangent to the graph at $R$ is  $y=3x+6$.\\
      Write down $g'(1)$. [2 marks]
      \item Find $g(1)$. [2 marks]
      \item Let $h(x)=f(x) \times g(x)$. Find the equation of the tangent to the graph of $h$ at the point where $x=1$. [7 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents-daily.tex,533
2670,148,"\newpage

",newpage,6-1-P1_Calculus-tangents-daily.tex,10
2671,148,"11M.1.sl.TZ2.8 (Spicy)\\
  The following diagram shows part of the graph of the function $f(x)=2x^2$.
    \begin{center}
      \begin{tikzpicture}[xscale=4, yscale=1.5]
        \draw [thick, ->] (-0.5,0) -- (1.4,0) node [below right] {$x$};
        \draw [thick, ->] (0,-1) -- (0,4) node [left] {$y$};
        \draw[thick] plot[samples=100, domain=0.4:1.4](\x, {4*\x-2});
        \draw[thick, domain=-0.4:1.4] plot[samples=100](\x, {2*\x*\x});
        \fill[gray,opacity=.3] (0.5,0)--plot[domain=0:1](\x, {2*\x*\x});
        \draw[thick, dashed] (1,0) node[below]{$1$} --(1,2);
        \draw (0.7,0.5) node {$T$};
        \draw (0.45,0.2) node {$\mathbf{R}$};
        \draw (0.5,0.8) node {$f$};
      \end{tikzpicture}
    \end{center}
    The line T is the tangent to the graph of $f$ at $x=1$.
    \begin{enumerate}
      \item Show that the equation of $T$ is $y=4x-2$. [5 marks]
      \item Find the $x$-intercept of $T$. [2 marks]
      \item The shaded region $R$ is enclosed by the graph of $f$, the line $T$, and the $x$-axis. [9 marks]
      \begin{enumerate}
        \item Write down an expression for the area of $R$.
        \item Find the area of $R$.
      \end{enumerate}
    \end{enumerate}






",question,6-1-P1_Calculus-tangents-daily.tex,1214
2672,149,"10N.1.sl.TZ0.2\\
  Let $g(x)=2x \sin x$.
  \begin{enumerate}
    \item Find $g'(x)$ [4 marks]
    \item Find the gradient of the graph of $g$ at $x=\pi$. [3 marks]
  \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,183
2673,149,"12M.1.sl.TZ1.3\\
  Let $f(x)=e^{6x}$.
  \begin{enumerate}
    \item Write down $f'(x)$ [1 mark]
    \item The tangent to the graph of $f$ at the point $P(0,b)$ has gradient $m$.  [4 marks]
    \begin{enumerate}
      \item Show that $m=6$.
      \item Find $b$.
    \end{enumerate}
    \item Hence, write down the equation of this tangent. [1 mark]
  \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,368
2674,149,"09M.1.sl.TZ1.3 [6 marks]\\
  Let $f(x)=e^{x} \cos x$. Find the gradient of the normal to the curve of $f$ at $x= \pi$.

",question,6-1-P1_Calculus-tangents.tex,120
2675,149,"13M.1.sl.TZ1.3\\
  Consider $f(x)=x^2 \sin x$.
  \begin{enumerate}
    \item Find $f'(x)$. [4 marks]
    \item Find the gradient of the curve of $f$ at $x= \frac{\pi}{2}$. [3 marks]
  \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,201
2676,149,"12N.1.sl.TZ0.4\\
  Part of the graph of $f(x)= ax^3-6x^2$ is shown below.
    \begin{center}
      \begin{tikzpicture}[scale=3]
        \draw [thick, ->] (-0.8,0) -- (1.8,0) node [below] {$x$};
        \draw [thick, ->] (0,-2) -- (0,0.5) node [left] {$y$};
        \draw[thick, domain=-0.45:1.25] plot[samples=100](\x, {5*(\x)^3 - 6*(\x)^2});
        \draw[dashed] (1,0)node[above]{$1$} --(1,-1) node[right]{P};
        \node at (1,-1) {\textbullet};
      \end{tikzpicture}
    \end{center}

    The point $P$ lies on the graph of $f$. At $P$, $x=1$.
    \begin{enumerate}
      \item Find $f'(x)$. [2 marks]
      \item The graph of $f$ has a gradient of 3 at the point $P$. Find the value of $a$. [4 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,731
2677,149,"17N.1.sl.TZ0.5\\
  Let $f(x)=1+e^{-x}$ and $g(x)=2x+b$, for $x \in \mathbb{R}$, where $b$ is a constant.
  \begin{enumerate}
    \item Find $(g \circ f)(x)$. [2 marks]
    \item Given that $\displaystyle \lim_{x \rightarrow +\infty} (g \circ f)(x) = -3$, find the value of $b$. [4 marks]
  \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,307
2678,149,"10M.1.sl.TZ2.5 [6 marks]\\
  Let $f(x)=kx^4$. The point $P(1,k)$ lies on the curve of $f$. At $P$, the normal to the curve is parallel to $y=- \frac{1}{8} x$. Find the value of $k$.

",question,6-1-P1_Calculus-tangents.tex,183
2679,149,"13N.1.sl.TZ0.6 [6 marks]\\
  Let $f(x)=e^{2x}$. The line $L$ is the tangent to the curve of $f$ at $(1,e^2)$.\\
  Find the equation of $L$ in the form $y=ax+b$.

",question,6-1-P1_Calculus-tangents.tex,162
2680,149,"17M.1.sl.TZ1.6\\
  The following diagram shows the graph of $f'$, the derivative of $f$.
    \begin{center}
      \begin{tikzpicture}[y=0.5cm]
        \draw [thick, ->] (-4,0) -- (10.5,0) node [below right] {$x$};
        \draw [thick, ->] (0,-12) -- (0,9) node [left] {$y$};
        \foreach \x in {-4,..., 10}
        \draw[shift={(\x,0)},color=black] (0pt,-3pt) -- (0pt,0pt) node[below=4pt]  {$\x$};
        \foreach \y in {-12,-10,...,8}
        \draw[shift={(0,\y)},color=black] (-3pt,0pt) -- (0pt,0pt) node[left=3pt]  {$\y$};

        \draw[thick, domain=-2:9] plot[samples=100](\x, {-0.104*(\x+0.9118)*(\x-6)^2});
        \draw [fill] (1.39,-5.09) circle [radius=0.05cm] node[below] {$A$};
        \draw [fill] (4,-2.01) circle [radius=0.05cm] node[below right]{$(4,-2)$};
        \draw [fill] (6,0) circle [radius=0.05cm] node[above] {$B$};
             %\draw[dashed] (1,0)node[above]{$1$} --(1,-1) node[right]{P};
      \end{tikzpicture}
    \end{center}

    The graph of $f'$ has a local minimum at $A$, a local maximum at $B$ and passes through $(4,2)$. The point $P(4,3)$ lies on the graph of the function, $f$.
    \begin{enumerate}
      \item Write down the gradient of the curve of $f$ at $P$. [1 mark]
      \item Find the equation of the normal to the curve of $f$ at $P$. [3 marks]
      \item Determine the concavity of the graph of $f$ when $4<x<5$ \textbf{and} justify your answer. [2 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,1437
2681,149,"18M.1.sl.TZ1.7 [7 marks]\\
  Consider $f(x)$, $g(x)$ and $h(x)$, for $x \in \mathbb{R}$ where $h(x)=(f \circ g)(x)$.\\
  %Given that $g(3)=7$, $g'(3)=4$ and $f'(7)=−5$, find the gradient of the normal to the curve of $h$ at $x=3$.
  Given that $g(3)=7$, $g'(3)=4$, and $f'(7)=-5$, find the gradient of the normal to the curve of $h$ at $x=3$.


",question,6-1-P1_Calculus-tangents.tex,345
2682,149,"11M.1.sl.TZ2.8\\
  The following diagram shows part of the graph of the function $f(x)=2x^2$.
    \begin{center}
      \begin{tikzpicture}[xscale=4, yscale=1.5]
        \draw [thick, ->] (-0.5,0) -- (1.4,0) node [below right] {$x$};
        \draw [thick, ->] (0,-1) -- (0,4) node [left] {$y$};
        \draw[thick] plot[samples=100, domain=0.4:1.4](\x, {4*\x-2});
        \draw[thick, domain=-0.4:1.4] plot[samples=100](\x, {2*\x*\x});
        \fill[gray,opacity=.3] (0.5,0)--plot[domain=0:1](\x, {2*\x*\x});
        \draw[thick, dashed] (1,0) node[below]{$1$} --(1,2);
        \draw (0.7,0.5) node {$T$};
        \draw (0.45,0.2) node {$\mathbf{R}$};
        \draw (0.5,0.8) node {$f$};
      \end{tikzpicture}
    \end{center}

    The line T is the tangent to the graph of $f$ at $x=1$.
    \begin{enumerate}
      \item Show that the equation of $T$ is $y=4x-2$. [5 marks]
      \item Find the $x$-intercept of $T$. [2 marks]
      \item The shaded region $R$ is enclosed by the graph of $f$, the line $T$, and the $x$-axis. [9 marks]
      \begin{enumerate}
        \item Write down an expression for the area of $R$.
        \item Find the area of $R$.
      \end{enumerate}
    \end{enumerate}


",question,6-1-P1_Calculus-tangents.tex,1203
2683,149,"08M.1.sl.TZ1.8\\
    Consider $f(x)= \frac{1}{3} x^3+2x^2-5x$. Part of the graph of $f$ is shown below. There is a maximum point at $M$, and a point of inflexion at $N$.
      \begin{center}
        \begin{tikzpicture}[xscale=0.8, yscale=0.15]
          \draw [thick, ->] (-8.3,0) -- (4,0) node [below] {$x$};
          \draw [thick, ->] (0,-4) -- (0,40) node [left] {$y$};
          \draw[thick, domain=-7:3] plot[samples=100](\x, {0.333*(\x)^3 +2*(\x)^2-5*\x});
          \node at (-5,33.333){\textbullet};
          \node at (-5,33.333)[above]{$M$};
          \node at (-2,15.333){\textbullet};
          \node at (-2,15.333)[right]{$N$};
        \end{tikzpicture}
      \end{center}
      \begin{enumerate}
        \item Find $f'(x)$. [3 marks]
        \item Find the x-coordinate of $M$. [4 marks]
        \item Find the x-coordinate of $N$. [3 marks]
        \item The line $L$ is the tangent to the curve of $f$ at $(3,12)$. Find the equation of $L$ in the form $y=ax+b$. [4 marks]
      \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,1012
2684,149,"17M.1.sl.TZ1.9\\
    A quadratic function $f$ can be written in the form  $f(x)=a(x-p)(x-3)$. The graph of $f$ has an axis of symmetry $x=2.5$ and $y$-intercept at $(0,-6)$.
    \begin{enumerate}
      \item Find the value of $p$. [3 marks]
      \item Find the value of $a$. [3 marks]
      \item The line $y=kx-5$ is a tangent to the curve of $f$. Find the values of $k$. [8 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,405
2685,149,"15M.1.sl.TZ1.9\\
    A function $f$ has its derivative given by $f'(x)=3x^2-2kx-9$, where $k$ is a constant.
    \begin{enumerate}
      \item Find $f''(x)$. [2 marks]
      \item The graph of $f$ has a point of inflexion when $x=1$.\\
      Show that $k=3$. [3 marks]
      \item Find $f'(-2)$. [2 marks]
      \item Find the equation of the tangent to the curve of $f$ at $(-2,1)$, giving your answer in the form  $y=ax-b$. [4 marks]
      \item Given that $f'(-1)=0$, explain why the graph of $f$ has a local maximum when $x=-1$. [3 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,564
2686,149,"13M.1.sl.TZ2.9\\
    Let $f(x)=\sin x + \frac{1}{2} x^2 -2x$, for $0 \leq x \leq \pi$.
    \begin{enumerate}
      \item Find $f'(x)$. [3 marks]
      \item Let $g$ be a quadratic function such that $g(0)=5$. The line $x=2$ is the axis of symmetry of the graph of $g$.\\
      Find $g(4)$. [3 marks]
      \item The function $g$ can be expressed in the form $g(x)=a(x-h)^2+3$.
        \begin{enumerate}
          \item Write down the value of $h$.
          \item Find the value of $a$.
        \end{enumerate}
      \item Find the value of $x$ for which the tangent to the graph of $f$ is parallel to the tangent to the graph of $g$. [6 marks]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,666
2687,149,"11N.1.sl.TZ0.9\\
    The following diagram shows the graph of $f(x)=a \sin (b(x-c))+d$, for $2 \leq x \leq 10$.
      \begin{center}
        \begin{tikzpicture}[x=0.6cm, y=0.5cm]
          \draw [thick, ->] (-1,0) -- (12,0) node [below right] {$x$};
          \draw [thick, ->] (0,-5) -- (0,14) node [left] {$y$};
          \foreach \x in {0,5, 10}
          \draw[shift={(\x,0)},color=black] (0pt,-3pt) -- (0pt,0pt) node[below=4pt]  {$\x$};
          \foreach \y in {-5,0,5,10}
          \draw[shift={(0,\y)},color=black] (-3pt,0pt) -- (0pt,0pt) node[left=3pt]  {$\y$};

          \draw[thick, domain=2:10] plot[samples=100](\x, {8*sin(deg(3.14159*(\x-2)/4)) +4});
          \draw [fill] (4,12) circle [radius=0.05cm] node[above] {$P(4,12)$};
          \draw [fill] (8,-4) circle [radius=0.05cm] node[below]{$Q(8,-4)$};
        \end{tikzpicture}
      \end{center}
      There is a maximum point at $P(4,12)$ and a minimum point ast $Q(8, -4)$.
      \begin{enumerate}
        \item Use the graph to write down the value of [3 marks]
          \begin{enumerate}
            \item $a$;
            \item $c$;
            \item $d$.
          \end{enumerate}
        \item Show that $b= \frac{\pi}{4}$. [2 marks]
        \item Find $f'(x)$. [3 marks]
        \item At a point $R$, the gradient is $-2 \pi$. Find the $x$-coordinate of $R$. [6 marks]
      \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,1371
2688,149,"16M.1.sl.TZ1.10 \hfill [15 marks]\\
    Let $f(x)=\sqrt{4x+5}$, for $x \geq -1.25$.
    \begin{enumerate}
      \item Find $f'(1)$. \hfill [4]
      \item Consider another function $g$. Let $R$ be a point on the graph of $g$. The $x$-coordinate of $R$ is 1. The equation of the tangent to the graph at $R$ is  $y=3x+6$.\\
      Write down $g'(1)$. \hfill [2]
      \item Find $g(1)$. \hfill [2]
      \item Let $h(x)=f(x) \times g(x)$. Find the equation of the tangent to the graph of $h$ at the point where $x=1$. \hfill [7]
    \end{enumerate}

",question,6-1-P1_Calculus-tangents.tex,547
2689,150,"    \subsubsection*{6.10 Do Now : Tangents, systems of equations, use of sine function \\ Calculator practice H}

",section,6-10DN_Calculator-practiceJ.tex,114
2690,150,"The reciprocal function $\displaystyle f(x)= \frac{1}{x}+x$ is shown on the axes below.
    \begin{center}
    \begin{tikzpicture}[xscale=1.0, yscale=0.8]
        \foreach \x in {-3,-2,-1,1,2,3}
          \draw[shift={(\x,0)},color=black] (0pt,-1pt) -- (0pt,4pt) node[below]  {$\x$};
        \foreach \y in {-3,-2,-1,1,2,3}
          \draw[shift={(0,\y)},color=black] (2pt,0pt) -- (-2pt,0pt) node[left]  {$\y$};
          \draw [thick, ->] (-3.5,0) -- (+3.5,0) node [right] {$x$};
          \draw [thick, ->] (0,-4) -- (0,4) node [below left] {$y$};
        %\fill (1,-4.5) circle[radius=2pt] node [below] {$P$};
        %\fill (0,-4) circle[radius=2pt] node [right] {$Q$};
        \draw [<->] plot[samples=50,domain= 0.25:3.2] (\x, {(1/\x +\x)});
        \draw [<->] plot[samples=50,domain= -3.5:-0.25] (\x, {(1/\x +\x)});
        \draw [<->, dashed] plot[domain= -4:4] (\x, {\x});
        \draw [<->] plot[domain= -1.5:3] (\x, {3/4*\x+1});
        \fill (2,2.5) circle[radius=0.08cm] node[above]{$P$};
    \end{tikzpicture}
    \end{center}
    A tangent to the function at $x=2$ is drawn with the point of tangency $P$.
    \begin{enumerate}%[itemsep=0.8cm]
      \item Write down the derivative of $f$, $f'(x)$. (hint: use a negative exponent) \hfill [2]
      \item Show that the gradient of the tangent line is $\frac{3}{4}$. \hfill [1]
      \item Find the equation of the tangent line. \hfill [2]
      \item Show that there is a local minimum at $x=1$. (hint: show the derivative is zero at $x=1$. Sketch where the function is decreasing then increasing.) \hfill [2]
    \end{enumerate}
    \begin{tikzpicture}
      \draw (0,0) rectangle (15.2,7);
      \draw (8,0) rectangle (15.2,5.5);
      \node at (0,7)[below right]{\textbf{Working:}};
      \node at (8,5.5)[below right]{\textbf{Answers:}};
      \draw [dotted] (9,4.1)node[left]{(a)}--(15,4.1);
      \draw [dotted] (9,3.2)node[left]{(c)}--(15,3.2);
      \draw [dotted] (9,2.3)node[left]{(d)}--(15,2.3);
      \draw [dotted] (9.35,1.4)node[left]{(e)(i)}--(15,1.4);
      \draw [dotted] (9.3,0.5)node[left]{(ii)}--(15,0.5);
  \end{tikzpicture}

",question,6-10DN_Calculator-practiceJ.tex,2113
2691,150,"  \newpage
",newpage,6-10DN_Calculator-practiceJ.tex,11
2692,150,"The function $f(x)=x\sin x$ is tangent to the line $y=x$ once in each period. Find the coordinates of the first two points of tangency, i.e. for $x >0$.\\[0.25cm] 
    Sketch the graph to show working. \\(note: when a degree measure is used in a function, assume it is in radians.)

        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,6);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,6)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            \draw [dotted] (9,0.7)node[left]{(b)}--(15,0.7);
        \end{tikzpicture}

",question,6-10DN_Calculator-practiceJ.tex,668
2693,150,"Given a triangle $\triangle ABC$ with $a=11.3$, $b=15.6$, $\hat{C} = 58^\circ$. 
    \begin{enumerate}
        \item Find the third side length, $c$. \hfill [3]
        \item Find the area of the triangle $\triangle ABC$. \hfill [3]
    \end{enumerate}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,9);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,9)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            \draw [dotted] (9,1)node[left]{(b)}--(15,1);
        \end{tikzpicture}


",question,6-10DN_Calculator-practiceJ.tex,635
2694,151,"11M.1.sl.TZ2.4 \hfill [6 marks]\\
  Let $h(x)= \frac{6x}{\cos x}$. Find $h'(0)$. \vspace{2cm}

",question,6-2-P1_Calculus-differentiation-daily.tex,95
2695,151,"17M.1.sl.TZ2.6 \hfill [6 marks]\\
  The values of the functions $f$ and $g$ and their derivatives for $x=1$ and $x=8$ are shown in the following table.
  \begin{center}
    \begin{tabular}{|c|c|c|c|c|}
      \hline
      $x$ & $f(x)$ & $f'(x)$ & $g(x)$ & $g'(x)$ \\
      \hline
      1 & 2 & 4 & 9 & $-3$ \\
      \hline
      8 & 4 & $-3$ & 2 & 5 \\
      \hline
    \end{tabular}
  \end{center}
  Let $h(x)=f(x)g(x)$
  \begin{enumerate}
    \item Find $h(1)$ \hfill [2]
    \item Find $h'(8)$ \hfill [3]
  \end{enumerate} \vspace{2cm}


",question,6-2-P1_Calculus-differentiation-daily.tex,540
2696,151,"SPNone.1.sl.TZ0.7 \hfill [7 marks]\\
  Given that $f(x)= \frac{1}{x}$, answer the following.
  \begin{enumerate}
    \item Find the first four derivatives of $f(x)$. \hfill [4]
    \item Write an expression for $f^{(n)}(x)$ in terms of $x$ and $n$. \hfill [3]
  \end{enumerate}


",question,6-2-P1_Calculus-differentiation-daily.tex,280
2697,151,"  \newpage

",newpage,6-2-P1_Calculus-differentiation-daily.tex,12
2698,151,"\subsubsection*{Spiral Review: 6-2 P1 (No Calculator) Calculus Differentiation - B}
",section,6-2-P1_Calculus-differentiation-daily.tex,84
2699,151,"11M.1.sl.TZ1.5 \hfill [7 marks]\\
   Let $g(x)= \frac{\ln x}{x^2}$, for $x>0$.
   \begin{enumerate}
     \item Use the quotient rule to show that $g'(x)= \frac{1-2\ln x}{x^3}$
     \hfill [4]
     \item The graph of $g$ has a maximum point at $A$. Find the $x$-coordinate of $A$. \hfill [3]
   \end{enumerate} \vspace{2cm}

",question,6-2-P1_Calculus-differentiation-daily.tex,324
2700,151,"09M.1.sl.TZ2.6 \hfill [5 marks]\\
   A function $f$ has its first derivative given by $f'(x)=(x-3)^3$.
   \begin{enumerate}
     \item Find the second derivative. \hfill [2]
     \item Find $f'(3)$ and $f''(3)$. \hfill [1]
     \item The point $P$ on the graph of $f$ has $x$-coordinate 3. Explain why $P$ is not a point of inflexion. \hfill [2]
   \end{enumerate} \vspace{2cm}

",question,6-2-P1_Calculus-differentiation-daily.tex,379
2701,151,"09M.1.sl.TZ2.8 \hfill [6 marks]\\
   Let $f(x)=e^{-3x}$ and $g(x)= \sin(x- \frac{\pi}{3})$.
   \begin{enumerate}
     \item Write down \hfill [2]
     \begin{enumerate}
       \item $f'(x)$;
       \item $g'(x)$.
     \end{enumerate}
     \item Let $h(x)=e^{-3x} \sin(x- \frac{\pi}{3})$. Find the exact value of $h'(\frac{\pi}{3})$. \hfill [4]
   \end{enumerate}

",question,6-2-P1_Calculus-differentiation-daily.tex,364
2702,151,"   \newpage

",newpage,6-2-P1_Calculus-differentiation-daily.tex,13
2703,151,"\subsubsection*{Spiral Review: 6-2 P1 (No Calculator) Calculus Differentiation - C}
",section,6-2-P1_Calculus-differentiation-daily.tex,84
2704,151,"09N.1.sl.TZ0.5 \hfill [6 marks]\\
    Consider $f(x)= x^2+\frac{p}{x}$, $x \neq 0$, where $p$ is a constant.
    \begin{enumerate}
      \item Find $f'(x)$ \hfill [2]
      \item There is a minimum value of $f(x)$ when $x=-2$. Find the value of $p$. \hfill [4]
    \end{enumerate} \vspace{1cm}

",question,6-2-P1_Calculus-differentiation-daily.tex,295
2705,151,"14M.1.sl.TZ1.7 \hfill [7 marks]\\
    Let $f(x)= px^3 + px^2 + qx$.
    \begin{enumerate}
      \item Find $f'(x)$. \hfill [2]
      \item Given that $f'(x) \geq 0$, show that $p^2 \leq 3pq$. \hfill [5]
    \end{enumerate}  \vspace{1cm}

",question,6-2-P1_Calculus-differentiation-daily.tex,238
2706,151,"10M.1.sl.TZ1.8 \hfill [14 marks]\\
    Let $f(x)=\frac{1}{3}x^3-x^2-3x$. Part of the graph of $f$ is shown below.
      \begin{center}
        \begin{tikzpicture}[yscale=0.5]
          \draw [thick, ->] (-2,0) -- (5,0) node [below] {$x$};
          \draw [thick, ->] (0,-10) -- (0,3) node [left] {$y$};
          \draw[thick, domain=-2:5] plot[samples=100](\x, {0.333*(\x)^3 - (\x)^2 -3*(\x)});
          \node at (3,-9) {\textbullet};
          \node at (3,-9)[below] {$B$};
          \node at (-1,1.666) {\textbullet};
          \node at (-1,1.666)[above] {$A$};
        \end{tikzpicture}
      \end{center}
    There is a maximum point at $A$ and a minimum point at $B(3, -9)$.
    \begin{enumerate}
      \item Find the coordinates of $A$. \hfill [8]
      \item Write down the coordinates of \hfill [6]
      \begin{enumerate}
        \item the image of $B$ after reflection in the $y$-axis;
        \item the image of $B$ after translation by the vector $\left( \begin{array}{c} -2 \\ 5 \end{array}\right)$;
        \item the image of $B$ after reflection in the $x$-axis followed by a horizontal stretch with scale factor $\frac{1}{2}$.
      \end{enumerate}
    \end{enumerate}

",question,6-2-P1_Calculus-differentiation-daily.tex,1187
2707,152,"    \subsubsection*{6.5 Do Now Quiz: Tangents, systems of equations, linear regression \\ Calculator practice D}

",section,6-5DNQ_Calculator-practiceD.tex,114
